date,time,address,frequency
2023-06-18,00,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",1179
2023-06-18,00,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",766
2023-06-18,00,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",714
2023-06-18,00,"Changi Airport Aircraft Flyover, T4 Way, Changi, Southeast, 819659, Singapore",679
2023-06-18,00,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",650
2023-06-18,01,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",648
2023-06-18,01,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",399
2023-06-18,01,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",348
2023-06-18,01,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",317
2023-06-18,01,"Changi Airport Aircraft Flyover, T4 Way, Changi, Southeast, 819659, Singapore",262
2023-06-18,02,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",464
2023-06-18,02,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",415
2023-06-18,02,"T3 Basement Drive, Changi, Southeast, 819664, Singapore",391
2023-06-18,02,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 819642, Singapore",346
2023-06-18,02,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",325
2023-06-18,03,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",317
2023-06-18,03,"T1 Basement Drive, Changi, Southeast, 819642, Singapore",305
2023-06-18,03,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",288
2023-06-18,03,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 819642, Singapore",285
2023-06-18,03,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",259
2023-06-18,04,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",462
2023-06-18,04,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",390
2023-06-18,04,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",335
2023-06-18,04,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 819642, Singapore",302
2023-06-18,04,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",261
2023-06-18,05,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",1081
2023-06-18,05,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",556
2023-06-18,05,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",515
2023-06-18,05,"Car Park 4B, T4 Way, Changi, Southeast, 819665, Singapore",367
2023-06-18,05,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",334
2023-06-18,06,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",932
2023-06-18,06,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",627
2023-06-18,06,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",524
2023-06-18,06,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",338
2023-06-18,06,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",331
2023-06-18,07,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",852
2023-06-18,07,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",712
2023-06-18,07,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",557
2023-06-18,07,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",386
2023-06-18,07,"Changi Airport Terminal 2, 60, Airport Boulevard, Changi, Singapore, Southeast, 819643, Singapore",278
2023-06-18,08,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",888
2023-06-18,08,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",856
2023-06-18,08,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",705
2023-06-18,08,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",560
2023-06-18,08,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",369
2023-06-18,09,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",1077
2023-06-18,09,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",697
2023-06-18,09,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",643
2023-06-18,09,"Changi Airport Aircraft Flyover, T4 Way, Changi, Southeast, 819659, Singapore",469
2023-06-18,09,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",426
2023-06-18,10,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",862
2023-06-18,10,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",612
2023-06-18,10,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",558
2023-06-18,10,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",519
2023-06-18,10,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",471
2023-06-18,11,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",861
2023-06-18,11,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",761
2023-06-18,11,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",612
2023-06-18,11,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",484
2023-06-18,11,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",446
2023-06-18,12,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",736
2023-06-18,12,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",587
2023-06-18,12,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",434
2023-06-18,12,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",375
2023-06-18,12,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",355
2023-06-18,13,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",577
2023-06-18,13,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",535
2023-06-18,13,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",415
2023-06-18,13,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",256
2023-06-18,13,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",246
2023-06-18,14,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",690
2023-06-18,14,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",546
2023-06-18,14,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",468
2023-06-18,14,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",394
2023-06-18,14,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",254
2023-06-18,15,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",578
2023-06-18,15,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",561
2023-06-18,15,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",421
2023-06-18,15,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",241
2023-06-18,15,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",225
2023-06-18,16,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",711
2023-06-18,16,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",710
2023-06-18,16,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",666
2023-06-18,16,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",352
2023-06-18,16,"Changi Airport Aircraft Flyover, T4 Way, Changi, Southeast, 819659, Singapore",260
2023-06-18,17,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",794
2023-06-18,17,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",626
2023-06-18,17,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",589
2023-06-18,17,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",269
2023-06-18,17,"Changi Airport Aircraft Flyover, T4 Way, Changi, Southeast, 819659, Singapore",250
2023-06-18,18,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",752
2023-06-18,18,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",718
2023-06-18,18,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",623
2023-06-18,18,"Jewel Changi Basement, T1 Departure Crescent, Changi, Southeast, 819642, Singapore",308
2023-06-18,18,"Terminal 3, T1 Boulevard, Changi, Southeast, 819643, Singapore",301
2023-06-18,19,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",686
2023-06-18,19,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",635
2023-06-18,19,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",604
2023-06-18,19,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",309
2023-06-18,19,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",283
2023-06-18,20,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",718
2023-06-18,20,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",539
2023-06-18,20,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",444
2023-06-18,20,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",256
2023-06-18,20,"Changi Airport Aircraft Flyover, T4 Way, Changi, Southeast, 819659, Singapore",207
2023-06-18,21,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",900
2023-06-18,21,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",647
2023-06-18,21,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",615
2023-06-18,21,"Changi Airport Aircraft Flyover, T4 Way, Changi, Southeast, 819659, Singapore",285
2023-06-18,21,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",252
2023-06-18,22,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",921
2023-06-18,22,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",659
2023-06-18,22,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",540
2023-06-18,22,"T4 Departure Drive, Changi, Southeast, 819665, Singapore",315
2023-06-18,22,"T3 Arrival Drive, Changi, Southeast, 819661, Singapore",252
2023-06-18,23,"T3 Arrival Drive, Changi, Southeast, 819663, Singapore",1066
2023-06-18,23,"T3 Departure Drive, Changi, Southeast, 818937, Singapore",687
2023-06-18,23,"Changi Airport Terminal 3, 65, T1 Boulevard, Changi, Singapore, Southeast, 819663, Singapore",589
2023-06-18,23,"T1 Departure Crescent, Changi, Southeast, 819642, Singapore",286
2023-06-18,23,"Changi Airport Terminal 1, 80, Airport Boulevard, Changi, Singapore, Southeast, 819642, Singapore",285
